month,AMPI_final,iss_mean_norm,sarima_norm,rho_norm,CVPenalty
2025-02-01,79.68729114047558,72.81983579804255,70.0,105.80815582184908,3.1887060661549635
2025-10-01,82.68280866782683,72.11955352069566,72.02373537309657,124.05989408003902,6.718252323450245
2024-11-01,82.79969390566451,85.606036132214,71.70955187927883,94.14254557792114,1.0196839574734822
2024-01-01,83.39975400744792,83.49510196105774,103.23298728324347,70.0,2.176275740652493
2024-06-01,84.08550043388186,74.82903245736705,96.60411535849416,83.6452773374754,0.9406412838970246
